Gene,CPTACProteinPairs,CPTACProteinMedianDelta,CPTACProteinP,CPTACProteinQ,CPTACMutationCount,CPTACRecurrence,CPTACProteinSupport,DepMapCCRCCN,DepMapCCRCCMedian,DepMapNonKidneyN,DepMapNonKidneyMedian,DepMapSelectivityDelta,DepMapCCRCCDependency,DepMapCCRCCSelective,Holdout_Category,Evidence_Level,Evidence_Type_Count,FrozenLiteratureHoldout,IndependentEvidenceClassCount,IndependentAnyHit,IndependentStrongHit,LowFrequencyNovel,PostHocNonMutationAnyHit,PostHocNonMutationStrongHit
ZMYM2,80.0,-0.01433387724955,0.7698481574539583,0.7925933540580901,0.0,False,False,16.0,-0.145235679066512,1144.0,-0.1402837135602745,0.0049519655062374,False,False,,,,False,0,False,False,True,False,False
ZNF638,80.0,0.0032866651316982,0.417611194266471,0.4516434850406617,3.0,True,False,16.0,-0.3192971267826863,1144.0,-0.1976419046805196,0.1216552221021667,False,False,,,,False,1,True,False,True,False,False
KRT15,4.0,,,,1.0,False,False,16.0,-0.0702826193023025,1144.0,-0.1033535075966927,-0.0330708882943902,False,False,,,,False,0,False,False,True,False,False
EFEMP2,80.0,-0.5070031207398014,8.390777666518138e-05,0.0001359760831549,0.0,False,False,16.0,-0.0300474479911393,1144.0,-0.0166772593759199,0.0133701886152194,False,False,,,,False,0,False,False,True,False,False
TXNIP,80.0,0.4429409081028499,9.547635692305545e-13,3.8874961098419705e-12,1.0,False,False,16.0,0.0403830568944494,1144.0,-0.0099336081370986,-0.050316665031548,False,False,,,,False,0,False,False,True,False,False
PSMD11,80.0,0.0422598077664009,0.0396278544197312,0.0491454613764352,1.0,False,False,16.0,-1.881570411718135,1144.0,-1.8576490613378969,0.0239213503802382,True,False,,,,False,0,False,False,True,False,False
HDAC9,,,,,2.0,True,False,16.0,0.087454084385186,1144.0,0.1026470850155019,0.0151930006303158,False,False,,,,False,1,True,False,True,False,False
HEATR2,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
WDR33,80.0,0.1047363370956002,1.758983654202876e-07,3.655699654545311e-07,3.0,True,False,16.0,-1.8137021984691124,1144.0,-1.7836745925755308,0.0300276058935815,True,False,,,,False,1,True,False,True,False,False
QTRT1,80.0,-0.1611619967380484,0.0004006429071637,0.0006089514885443,0.0,False,False,16.0,-0.1281918317305157,1144.0,-0.1149142084808579,0.0132776232496577,False,False,,,,False,0,False,False,True,False,False
GATA2,4.0,,,,0.0,False,False,16.0,0.0983733216666997,1144.0,0.0574231875730504,-0.0409501340936492,False,False,,,,False,0,False,False,True,False,False
REV1,,,,,,False,False,16.0,-0.1645540280195409,1144.0,-0.2286675886175092,-0.0641135605979683,False,False,,,,False,0,False,False,True,False,False
POLL,10.0,,,,0.0,False,False,16.0,-0.0163775859470182,1144.0,-0.0338781321359304,-0.0175005461889122,False,False,,,,False,0,False,False,True,False,False
REV3L,27.0,0.3147683772427001,0.000184342265129,0.0002887933768187,1.0,False,False,16.0,-0.4762635492105167,1144.0,-0.4992765877423528,-0.0230130385318361,False,False,,,,False,0,False,False,True,False,False
POLI,80.0,-0.0610962721358987,0.0053257137846401,0.007268153362988,0.0,False,False,16.0,0.1117607163124313,1144.0,0.1168016840276666,0.0050409677152353,False,False,,,,False,0,False,False,True,False,False
POLK,72.0,0.2222158818000981,1.079509667086878e-06,2.091273843469805e-06,0.0,False,False,16.0,0.1105842667605452,1144.0,0.043642043106061,-0.0669422236544842,False,False,,,,False,0,False,False,True,False,False
NLRP3,,,,,1.0,False,False,16.0,0.1386401231909106,1144.0,0.0986207062579209,-0.0400194169329897,False,False,,,,False,0,False,False,True,False,False
NLRP2,53.0,-0.1844910214799,0.0564208494707804,0.068726233110451,0.0,False,False,16.0,0.0617484597120085,1144.0,0.072182445613527,0.0104339859015184,False,False,,,,False,0,False,False,True,False,False
EGFR,80.0,0.9470658721867018,8.466682565197592e-15,1.3354214595445762e-13,0.0,False,False,16.0,-0.3213597603920531,1144.0,-0.1850179263056117,0.1363418340864414,False,False,Biomarker_or_therapeutic_target,A,3.0,True,1,True,False,True,True,False
PTPRJ,80.0,-0.0166326070837499,0.3827043571766085,0.4169084673500454,1.0,False,False,16.0,-0.0383728684275349,1144.0,-0.0370184417207693,0.0013544267067656,False,False,,,,False,0,False,False,True,False,False
APC,80.0,0.0163378616616984,0.1383262617451399,0.1601168059328296,1.0,False,False,16.0,-0.3034979749561217,1144.0,-0.3193659404466356,-0.0158679654905138,False,False,,,,False,0,False,False,True,False,False
DSC3,49.0,-0.5592491646043989,1.8205698886220036e-06,3.444649222975676e-06,3.0,True,False,16.0,0.0208502322816756,1144.0,0.0288142775524819,0.0079640452708062,False,False,,,,False,1,True,False,True,False,False
PKD1,,,,,4.0,True,False,2.0,0.2170250019212948,346.0,0.1756246095568659,-0.0414003923644288,False,False,,,,False,1,True,False,True,False,False
PTPN14,80.0,0.0590941236782498,0.0859662339506636,0.1022164975590892,0.0,False,False,16.0,0.3358556200156694,1144.0,0.1119844768936431,-0.2238711431220262,False,False,,,,False,0,False,False,True,False,False
AXIN2,,,,,1.0,False,False,16.0,-0.0670009859418742,1144.0,-0.0604765364935565,0.0065244494483176,False,False,,,,False,0,False,False,True,False,False
PTPRM,80.0,0.169800298540899,0.0003043087009797,0.000467534060472,0.0,False,False,16.0,-0.022584482613692,1144.0,0.0104666846372406,0.0330511672509326,False,False,,,,False,0,False,False,True,False,False
FER,80.0,0.0991655612742992,3.205111329974865e-05,5.3670496327409286e-05,1.0,False,False,16.0,0.0900436621292662,1144.0,0.0883465435839339,-0.0016971185453323,False,False,,,,False,0,False,False,True,False,False
IQGAP1,80.0,0.4432537211220513,2.41968475646666e-14,1.8930866965193705e-13,0.0,False,False,16.0,0.082495724438438,1144.0,-0.0276975867842433,-0.1101933112226813,False,False,,,,False,0,False,False,True,False,False
FSCN1,80.0,0.5496471828615501,3.1783531641767776e-11,1.0125095890366851e-10,0.0,False,False,16.0,-0.0714416517725831,1144.0,-0.1373720139648781,-0.065930362192295,False,False,,,,False,0,False,False,True,False,False
CDH2,80.0,-0.2227348978207999,0.000186742120629,0.0002922025468796,1.0,False,False,16.0,-0.5953543164844971,1144.0,-0.0551746282282676,0.5401796882562295,True,True,,,,False,1,True,False,True,True,False
CTNNA1,80.0,-0.2968044119152484,1.6822149240618657e-13,8.2942541394717e-13,2.0,True,False,16.0,-0.1151998534777347,1144.0,0.0227361159102117,0.1379359693879465,False,False,,,,False,1,True,False,True,False,False
USP9X,80.0,0.0312860956968013,0.0581542399656317,0.0706407363141121,0.0,False,False,16.0,-0.4243575600397125,1144.0,-0.5598755231195782,-0.1355179630798657,False,False,,,,False,0,False,False,True,False,False
CDH8,,,,,3.0,True,False,16.0,0.1087609179192249,1144.0,0.0785981868227377,-0.0301627310964872,False,False,,,,False,1,True,False,True,False,False
CDH11,80.0,-0.1627823382626498,0.0098685216108419,0.0131057289571153,3.0,True,False,16.0,-0.0580885016690186,1144.0,-0.075278525742199,-0.0171900240731804,False,False,,,,False,1,True,False,True,False,False
CTNNA3,,,,,,False,False,16.0,-0.0153797062693461,1144.0,-0.0287112666309515,-0.0133315603616053,False,False,,,,False,0,False,False,True,False,False
APC2,,,,,,False,False,16.0,-0.1626840081342725,1144.0,-0.1245534744114413,0.0381305337228312,False,False,,,,False,0,False,False,True,False,False
BOC,,,,,,False,False,16.0,-0.0280957738314092,1144.0,-0.0581938967595569,-0.0300981229281477,False,False,,,,False,0,False,False,True,False,False
CDON,4.0,,,,0.0,False,False,16.0,-0.1271553421762486,1144.0,-0.0397866722504987,0.0873686699257499,False,False,,,,False,0,False,False,True,False,False
CHD8,80.0,0.0944782074655012,0.0034897826068347,0.004853566407155,1.0,False,False,16.0,-0.3872236503619456,1144.0,-0.4034252168755978,-0.0162015665136521,False,False,,,,False,0,False,False,True,False,False
PTPN13,80.0,-0.7553736846502499,7.849526548031477e-15,1.3354214595445762e-13,1.0,False,False,16.0,-0.0244595240515337,1144.0,0.0284670002245136,0.0529265242760473,False,False,,,,False,0,False,False,True,False,False
BCL9,28.0,0.4472922013803497,0.0060600265860557,0.0082189472322819,0.0,False,False,16.0,-0.0578134713909768,1144.0,-0.1658227520381727,-0.1080092806471959,False,False,,,,False,0,False,False,True,False,False
SALL1,42.0,-0.2086517651561976,0.0584917320602471,0.0710355009840076,0.0,False,False,16.0,-0.1275995783646347,1144.0,-0.0784712557387044,0.0491283226259303,False,False,,,,False,0,False,False,True,False,False
RAPGEF2,80.0,0.5049407121950491,1.605157999768754e-14,1.4873242151201508e-13,2.0,True,False,16.0,0.0010069661802163,1144.0,0.0201750471563202,0.0191680809761039,False,False,,,,False,1,True,False,True,False,False
GLIS2,11.0,,,,0.0,False,False,16.0,0.0151897164181379,1144.0,0.0165618269467031,0.0013721105285652,False,False,,,,False,0,False,False,True,False,False
BCL9L,80.0,0.3177207713011487,5.077506773265749e-13,2.211674729459314e-12,0.0,False,False,16.0,0.0293113743346381,1144.0,-0.0479758045272539,-0.077287178861892,False,False,,,,False,0,False,False,True,False,False
ATR,64.0,-0.1602259958332013,0.0015605059724648,0.0022416980079919,1.0,False,False,16.0,-1.370355707656168,1144.0,-1.346566306640673,0.023789401015495,True,False,,,,False,0,False,False,True,False,False
SMARCA2,80.0,-0.0488318017902003,0.6764758201211145,0.7043781225092448,0.0,False,False,16.0,0.0679847923966101,1144.0,0.0117505095305276,-0.0562342828660825,False,False,,,,False,0,False,False,True,False,False
BRCA2,19.0,,,,2.0,True,False,16.0,-0.4155145645592181,1144.0,-0.4767957328017306,-0.0612811682425125,False,False,,,,False,1,True,False,True,False,False
SMC1A,80.0,0.1206418943515483,0.000293243301356,0.0004508992830813,0.0,False,False,16.0,-1.2669917833101034,1144.0,-1.361023818551942,-0.0940320352418386,True,False,,,,False,0,False,False,True,False,False
FANCA,,,,,,False,False,16.0,-0.1579391144352277,1144.0,-0.1956501833999545,-0.0377110689647267,False,False,,,,False,0,False,False,True,False,False
TRRAP,80.0,0.1227176644449006,1.517095223633977e-08,3.525818686677983e-08,2.0,True,False,16.0,-0.8987661092059653,1144.0,-1.2588160678790892,-0.3600499586731238,True,False,,,,False,1,True,False,True,False,False
ANTXR1,76.0,0.2949131782571008,3.444673951070937e-05,5.749558637109293e-05,0.0,False,False,16.0,0.0088818223058375,1144.0,0.0300421075871535,0.021160285281316,False,False,,,,False,0,False,False,True,False,False
BRIP1,,,,,,False,False,16.0,-0.3604270208060937,1144.0,-0.296545566148398,0.0638814546576956,False,False,,,,False,0,False,False,True,False,False
CLSPN,,,,,,False,False,16.0,-0.8715710155592507,1144.0,-0.8964418193269663,-0.0248708037677156,True,False,,,,False,0,False,False,True,False,False
RFC1,80.0,0.078393256940501,8.907710453509304e-05,0.000144106509188,0.0,False,False,16.0,-0.5683253195545495,1144.0,-0.5146141183133879,0.0537112012411615,True,False,,,,False,0,False,False,True,False,False
BRCC3,80.0,-0.1169950255310503,1.7783953809116173e-06,3.367095254525995e-06,0.0,False,False,16.0,0.0772451258327082,1144.0,-0.0091509167987874,-0.0863960426314957,False,False,,,,False,0,False,False,True,False,False
RARA,73.0,0.6086750713248001,8.13152022738657e-12,2.7975187699306907e-11,0.0,False,False,16.0,-0.0548772828328902,1144.0,-0.0484477825655799,0.0064295002673103,False,False,,,,False,0,False,False,True,False,False
G6PC,75.0,-1.8763193317765,8.357874875028166e-13,3.4500530007383697e-12,1.0,False,True,,,,,,False,False,,,,False,1,True,False,True,True,False
OGT,80.0,-0.0158681539186993,0.0614072023461008,0.0744329725407283,0.0,False,False,16.0,-1.393402410037111,1144.0,-1.4256456331958938,-0.0322432231587828,True,False,,,,False,0,False,False,True,False,False
PRKDC,80.0,0.0374837960034,0.2783821331020375,0.3089508628408701,0.0,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
ELK4,4.0,,,,0.0,False,False,16.0,0.0443829083448494,1144.0,0.0026947094793363,-0.0416881988655131,False,False,,,,False,0,False,False,True,False,False
MYOCD,,,,,2.0,True,False,16.0,0.0876637287526136,1144.0,0.081144032654315,-0.0065196960982985,False,False,,,,False,1,True,False,True,False,False
MKL1,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
MKL2,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
TCF20,80.0,0.1140542085948013,1.7783953809116173e-06,3.367095254525995e-06,2.0,True,False,16.0,-0.0451782272478155,1144.0,-0.0599373616869101,-0.0147591344390946,False,False,,,,False,1,True,False,True,False,False
RBM39,80.0,0.0162032307082515,0.2496874262516802,0.2787939023215144,0.0,False,False,16.0,-2.2307303355219155,1144.0,-2.1964655347257223,0.0342648007961932,True,False,,,,False,0,False,False,True,False,False
MAPK14,80.0,0.1397467289497989,2.060305048527517e-08,4.7092686823486096e-08,1.0,False,False,16.0,-0.13697119688627,1144.0,-0.1733563803406258,-0.0363851834543557,False,False,,,,False,0,False,False,True,False,False
AKAP13,80.0,0.3582452498374007,5.868378400653242e-14,3.446989587974189e-13,4.0,True,False,16.0,-0.0123433922338579,1144.0,-0.0341392648407496,-0.0217958726068916,False,False,,,,False,1,True,False,True,False,False
PPARGC1A,,,,,,False,False,16.0,0.0595570432802648,1144.0,0.0844492215420903,0.0248921782618255,False,False,,,,False,0,False,False,True,False,False
MKNK2,12.0,,,,0.0,False,False,16.0,0.1250772877992327,1144.0,0.1235185168822745,-0.0015587709169581,False,False,,,,False,0,False,False,True,False,False
HSP90AB1,80.0,0.2045784868201003,8.302851718914989e-13,3.4298325646136096e-12,0.0,False,False,16.0,-0.3090205297757932,1144.0,-0.2616744456406157,0.0473460841351774,False,False,,,,False,0,False,False,True,False,False
SMARCE1,80.0,0.0365552096809995,0.1332940427630578,0.1546069354490848,0.0,False,False,16.0,-0.7498298787795931,1144.0,-0.784630065554943,-0.0348001867753499,True,False,,,,False,0,False,False,True,False,False
PSMC5,80.0,0.1202319049687012,2.3694814521885646e-11,7.673121236277676e-11,0.0,False,False,16.0,-1.3747028706461002,1144.0,-1.3193597405178037,0.0553431301282967,True,False,,,,False,0,False,False,True,False,False
HSPA4,80.0,-0.1605528413493999,5.829205099803935e-06,1.0554633397158542e-05,0.0,False,False,16.0,-0.1648955811527601,1144.0,-0.0998221151337892,0.0650734660189708,False,False,,,,False,0,False,False,True,False,False
MTA1,80.0,-0.0785044641420995,0.0227124956790361,0.0290098887917529,0.0,False,False,16.0,-0.0334309533713775,1144.0,-0.021361066293187,0.0120698870781905,False,False,,,,False,0,False,False,True,False,False
PPARGC1B,4.0,,,,0.0,False,False,16.0,-0.2044457128492724,1144.0,-0.1954015033956463,0.0090442094536261,False,False,,,,False,0,False,False,True,False,False
RNF4,66.0,-0.0734252252592497,0.3174389070432297,0.3501073770884553,0.0,False,False,16.0,-0.6274139878802685,1144.0,-0.513511491210082,0.1139024966701864,True,False,,,,False,0,False,False,True,False,False
SLC30A9,80.0,-0.8772008261013493,6.087330126987613e-14,3.539000524185225e-13,0.0,False,False,16.0,-0.0219551502597985,1144.0,-0.09800622034168,-0.0760510700818815,False,False,,,,False,0,False,False,True,False,False
CHD9,45.0,0.2036226453479983,3.833805016029146e-05,6.378445369374795e-05,3.0,True,False,16.0,-0.0101567636885676,1144.0,0.0007422588916375,0.0108990225802052,False,False,,,,False,1,True,False,True,False,False
PGR,35.0,-0.2608169993463995,0.0313353030360303,0.0392901812902102,0.0,False,False,16.0,-0.0395302167979403,1144.0,0.0320759263802848,0.0716061431782251,False,False,,,,False,0,False,False,True,False,False
NR1H4,64.0,0.4970036916106508,1.4761174513991332e-08,3.4418502150850075e-08,0.0,False,False,16.0,-0.1226821060358799,1144.0,-0.0930176925776265,0.0296644134582533,False,False,,,,False,0,False,False,True,False,False
MTCH2,80.0,-1.1853293692021012,1.0226231706471904e-14,1.3354214595445762e-13,0.0,False,True,16.0,-0.0988436561784913,1144.0,-0.1215096738250001,-0.0226660176465087,False,False,,,,False,1,True,False,True,True,False
ATAD2,30.0,0.4686864351097508,3.725290298461914e-09,9.296858038340806e-09,1.0,False,False,16.0,-0.1814846779907256,1144.0,-0.2115341401050336,-0.030049462114308,False,False,,,,False,0,False,False,True,False,False
AKT2,80.0,0.0110257240230513,0.2267918145113511,0.2547819435174989,0.0,False,False,16.0,-0.105919306532236,1144.0,-0.0895310121975551,0.0163882943346808,False,False,,,,False,0,False,False,True,False,False
ESR2,,,,,,False,False,16.0,-0.0717449123785652,1144.0,-0.065502803280589,0.0062421090979762,False,False,,,,False,0,False,False,True,False,False
ZNF398,12.0,,,,0.0,False,False,16.0,0.034371074338638,1144.0,0.0563439501272395,0.0219728757886015,False,False,,,,False,0,False,False,True,False,False
INPP4A,80.0,0.2656865154576984,4.33400046624124e-12,1.567969595429952e-11,0.0,False,False,16.0,-0.1048064062070731,1144.0,-0.1456422295458751,-0.0408358233388019,False,False,,,,False,0,False,False,True,False,False
SH3BGR,,,,,,False,False,16.0,-0.0177626089118954,1128.0,0.0325452516267344,0.0503078605386298,False,False,,,,False,0,False,False,True,False,False
GPT,80.0,-0.9211909693060498,1.5653249072235065e-13,7.778692452344285e-13,1.0,False,False,16.0,0.0368609180825365,1144.0,-0.0011478127542967,-0.0380087308368332,False,False,,,,False,0,False,False,True,False,False
SLIT3,80.0,-0.2552298357519991,2.540850391205313e-05,4.311930152986609e-05,2.0,True,False,16.0,0.0543397251227736,1144.0,0.074100978770181,0.0197612536474073,False,False,,,,False,1,True,False,True,False,False
TRAF6,80.0,0.017175254806899,0.7698481574539583,0.7925933540580901,0.0,False,False,16.0,-0.1811466014243276,1144.0,-0.0881535378783201,0.0929930635460075,False,False,,,,False,0,False,False,True,False,False
TRAF5,22.0,0.2222299619968506,0.0189566612243652,0.0244657659064745,0.0,False,False,16.0,0.0198940960550225,1144.0,0.0066033065030047,-0.0132907895520178,False,False,,,,False,0,False,False,True,False,False
TAB2,80.0,-0.1974352769077505,8.610724062695596e-07,1.68014128052597e-06,0.0,False,False,16.0,0.0446283714090558,1144.0,0.0851190381460501,0.0404906667369943,False,False,,,,False,0,False,False,True,False,False
MAP3K5,80.0,0.2318866641635502,7.431701784046154e-12,2.5754768842820108e-11,3.0,True,False,16.0,0.1248261141709406,1144.0,0.1550058562945077,0.0301797421235671,False,False,,,,False,1,True,False,True,False,False
IRAK1,80.0,0.2579999054504505,6.064642125038618e-11,1.8660437307811128e-10,1.0,False,False,16.0,-0.0050108474770428,1144.0,0.0129854177940669,0.0179962652711097,False,False,,,,False,0,False,False,True,False,False
TAB1,80.0,0.0141562848342982,0.3672151944784465,0.4015753378200955,0.0,False,False,16.0,0.0449513282685599,1144.0,0.0683844800569105,0.0234331517883505,False,False,,,,False,0,False,False,True,False,False
RIPK2,80.0,0.5043620459571496,1.6663671416354756e-14,1.524149011995089e-13,0.0,False,False,16.0,0.0916667958491612,1144.0,0.0599548995912259,-0.0317118962579353,False,False,,,,False,0,False,False,True,False,False
